,start station name,end station name,tripduration,usertype,gender
550886,NYCBS Depot - FAR,W 49 St & 8 Ave,1119,Subscriber,1
152546,Broadway & E 14 St,W 56 St & 6 Ave,223,Subscriber,1
107966,E 53 St & Madison Ave,Pershing Square North,794,Subscriber,1
536723,Lafayette St & E 8 St,Greenwich St & W Houston St,475,Subscriber,1
316912,W 41 St & 8 Ave,E 58 St & 3 Ave,457,Subscriber,1
49924,E 14 St & Avenue B,E 53 St & Lexington Ave,1754,Subscriber,1
222242,W Broadway & Spring St,W 25 St & 6 Ave,928,Subscriber,2
219822,W 13 St & 5 Ave,Sullivan St & Washington Sq,295,Subscriber,1
32367,MacDougal St & Prince St,Washington Pl & Broadway,307,Subscriber,1
469375,LaGuardia Pl & W 3 St,Howard St & Centre St,431,Subscriber,1
77111,W 51 St & 6 Ave,Broadway & E 22 St,968,Subscriber,1
365299,W 11 St & 6 Ave,E 15 St & 3 Ave,1653,Subscriber,1
396680,MacDougal St & Washington Sq,,291,Subscriber,2
360316,Pitt St & Stanton St,Pike St & E Broadway,501,Subscriber,1
393399,Murray St & West St,Centre St & Worth St,539,Subscriber,2
252910,W 22 St & 8 Ave,8 Ave & W 52 St,701,Subscriber,1
170873,E 11 St & Broadway,E 10 St & Avenue A,588,Subscriber,2
317688,1 Ave & E 44 St,MacDougal St & Washington Sq,1305,Subscriber,1
315042,1 Ave & E 44 St,E 39 St & 2 Ave,238,Subscriber,1
278272,8 Ave & W 33 St,Forsyth St & Broome St,1638,Subscriber,1
370544,W 38 St & 8 Ave,Cadman Plaza E & Red Cross Pl,759,Subscriber,1
529528,Broadway & E 22 St,1 Ave & E 16 St,476,Subscriber,1
429412,Broadway & Battery Pl,Fulton St & William St,278,Subscriber,1
165531,6 Ave & Broome St,Lafayette St & E 8 St,2477,Subscriber,2
167166,Broadway & E 14 St,,355,Subscriber,1
318448,Division St & Bowery,Cherry St,586,Subscriber,1
463225,Canal St & Rutgers St,W Broadway & Spring St,713,Subscriber,1
426747,W 41 St & 8 Ave,LaGuardia Pl & W 3 St,898,Subscriber,1
524211,Washington Pl & Broadway,Perry St & Bleecker St,365,Subscriber,1
7948,Lafayette Ave & Classon Ave,E 55 St & Lexington Ave,1337,Subscriber,1
492636,Broadway & W 41 St,W 47 St & 10 Ave,382,Subscriber,1
421622,Broadway & E 14 St,Broadway & W 32 St,388,Subscriber,1
150466,Old Fulton St,Barclay St & Church St,1167,Subscriber,2
324026,E 56 St & 3 Ave,Clinton Ave & Myrtle Ave,2465,Subscriber,1
528610,W 26 St & 10 Ave,Christopher St & Greenwich St,988,Subscriber,1
359754,E 10 St & Avenue A,St Marks Pl & 2 Ave,243,Subscriber,1
127635,2 Ave & E 31 St,E 3 St & 1 Ave,883,Subscriber,1
1477,York St & Jay St,Front St & Washington St,124,Subscriber,1
159923,Bus Slip & State St,Greenwich St & North Moore St,688,Subscriber,1
327576,E 33 St & 5 Ave,Sullivan St & Washington Sq,324,Subscriber,1
545517,Lafayette St & E 8 St,St Marks Pl & 2 Ave,480,Subscriber,2
134464,Broadway & W 56 St,E 32 St & Park Ave,1027,Subscriber,1
282274,W 13 St & 7 Ave,Washington Pl & 6 Ave,544,Subscriber,2
440897,St Marks Pl & 2 Ave,W 13 St & 5 Ave,829,Subscriber,1
484867,York St & Jay St,Johnson St & Gold St,318,Subscriber,1
479717,Bank St & Washington St,9 Ave & W 14 St,424,Subscriber,2
58461,W 25 St & 6 Ave,E 32 St & Park Ave,391,Subscriber,1
402952,2 Ave & E 31 St,Forsyth St & Canal St,369,Subscriber,1
468452,Vesey Pl & River Terrace,Duane St & Greenwich St,295,Subscriber,1
443682,Market St & Cherry St,Barclay St & Church St,455,Subscriber,1
405033,Broadway & W 37 St,Central Park S & 6 Ave,824,Subscriber,1
210993,E 9 St & Avenue C,E 14 St & Avenue B,185,Subscriber,1
556993,W 20 St & 7 Ave,E 2 St & Avenue C,1093,Subscriber,1
490662,E 56 St & 3 Ave,Mercer St & Spring St,1494,Subscriber,1
281991,W 39 St & 9 Ave,E 16 St & 5 Ave,1125,Subscriber,1
484037,Washington Pl & Broadway,Mercer St & Spring St,284,Subscriber,1
503502,W 51 St & 6 Ave,W 56 St & 6 Ave,891,Subscriber,1
344250,Bank St & Washington St,Broadway & E 14 St,660,Subscriber,2
325684,W 20 St & 8 Ave,Harrison St & Hudson St,2175,Subscriber,1
168270,Cherry St,Canal St & Rutgers St,288,Subscriber,1
386989,Lawrence St & Willoughby St,Broadway & W 41 St,272,Subscriber,1
402600,Washington St & Gansevoort St,E 7 St & Avenue A,864,Subscriber,1
573670,Broadway & W 58 St,Broadway & W 49 St,296,Subscriber,1
119312,John St & William St,John St & William St,3999,Subscriber,1
261623,2 Ave & E 58 St,Pershing Square North,428,Subscriber,1
280274,E 7 St & Avenue A,W 13 St & 6 Ave,482,Subscriber,1
514230,W 39 St & 9 Ave,W 27 St & 7 Ave,590,Subscriber,1
119650,Broadway & W 38 St,2 Ave & E 58 St,1006,Subscriber,1
207601,E 2 St & Avenue B,Hicks St & Montague St,145,Subscriber,1
214678,6 Ave & W 33 St,Broadway & W 36 St,281,Subscriber,2
74178,Allen St & Rivington St,W 38 St & 8 Ave,400,Subscriber,2
360120,E 4 St & 2 Ave,W 33 St & 7 Ave,1515,Subscriber,2
69903,Broadway & W 56 St,E 43 St & Vanderbilt Ave,1125,Subscriber,2
388952,Old Fulton St,State St & Smith St,1380,Subscriber,2
468647,E 23 St & 1 Ave,Bayard St & Baxter St,1006,Subscriber,1
170752,E 24 St & Park Ave S,E 2 St & Avenue C,550,Subscriber,1
551238,Lispenard St & Broadway,6 Ave & W 33 St,1256,Subscriber,1
39659,W 56 St & 6 Ave,W 44 St & 5 Ave,519,Subscriber,1
355494,Johnson St & Gold St,Pearl St & Anchorage Pl,459,Subscriber,1
307161,W 37 St & 10 Ave,Broadway & E 22 St,770,Subscriber,2
537036,Broadway & E 22 St,Broadway & E 22 St,358,Subscriber,1
309411,W 41 St & 8 Ave,E 53 St & Lexington Ave,1006,Subscriber,1
386469,Bialystoker Pl & Delancey St,E 5 St & Avenue C,510,Subscriber,2
273109,E 30 St & Park Ave S,Reade St & Broadway,1168,Subscriber,1
483441,9 Ave & W 18 St,Carlton Ave & Park Ave,1233,Subscriber,1
167637,W 20 St & 7 Ave,E 24 St & Park Ave S,480,Subscriber,1
480750,9 Ave & W 45 St,,1764,Subscriber,1
221398,Cumberland St & Lafayette Ave,Reade St & Broadway,1086,Subscriber,1
303443,E 24 St & Park Ave S,E 11 St & 1 Ave,307,Subscriber,1
481676,12 Ave & W 40 St,W 41 St & 8 Ave,1075,Subscriber,1
396714,DeKalb Ave & Hudson Ave,Broadway & W 41 St,1129,Subscriber,1
275041,Broadway & W 36 St,W 51 St & 6 Ave,553,Subscriber,2
475311,Cumberland St & Lafayette Ave,E 30 St & Park Ave S,1224,Subscriber,1
309266,W 37 St & 10 Ave,W 25 St & 6 Ave,952,Subscriber,1
257698,Broadway & W 51 St,Washington Square E,1231,Subscriber,1
498678,E 39 St & 3 Ave,,455,Subscriber,1
436423,9 Ave & W 16 St,W 27 St & 7 Ave,667,Subscriber,2
43561,E 2 St & Avenue C,E 7 St & Avenue A,4047,Subscriber,2
514141,Vesey Pl & River Terrace,E 43 St & Vanderbilt Ave,1858,Subscriber,1
471689,Christopher St & Greenwich St,Vesey Pl & River Terrace,513,Subscriber,1
289252,E 31 St & 3 Ave,E 53 St & Lexington Ave,892,Subscriber,2
446766,E 32 St & Park Ave,Broadway & W 36 St,336,Subscriber,1
485248,E 53 St & Madison Ave,W 42 St & 8 Ave,686,Subscriber,1
278152,W 59 St & 10 Ave,W 43 St & 6 Ave,1288,Subscriber,1
268494,Franklin St & W Broadway,University Pl & E 14 St,874,Subscriber,2
181439,W 52 St & 5 Ave,W 37 St & 5 Ave,1694,Subscriber,1
37683,2 Ave & E 31 St,W 52 St & 11 Ave,706,Subscriber,2
181159,W 24 St & 7 Ave,W 14 St & The High Line,182,Subscriber,1
61965,W 20 St & 11 Ave,9 Ave & W 45 St,752,Subscriber,1
49295,DeKalb Ave & Hudson Ave,E 53 St & Madison Ave,1148,Subscriber,1
119033,Lafayette St & E 8 St,Lexington Ave & E 29 St,608,Subscriber,1
281540,Broadway & W 51 St,8 Ave & W 52 St,807,Subscriber,1
291361,Duane St & Greenwich St,E 31 St & 3 Ave,1415,Subscriber,1
484970,W 25 St & 6 Ave,Greenwich St & W Houston St,664,Subscriber,1
201069,9 Ave & W 45 St,W 15 St & 7 Ave,849,Subscriber,1
74938,Liberty St & Broadway,Maiden Ln & Pearl St,107,Subscriber,1
433698,W 15 St & 7 Ave,W 15 St & 7 Ave,1580,Subscriber,1
519311,E 11 St & 2 Ave,Cumberland St & Lafayette Ave,867,Subscriber,2
8966,W 15 St & 7 Ave,Carlton Ave & Flushing Ave,692,Subscriber,1
537728,W 53 St & 10 Ave,W 20 St & 11 Ave,1228,Subscriber,1
457708,W 26 St & 8 Ave,Elizabeth St & Hester St,905,Subscriber,1
379579,W 26 St & 8 Ave,E 17 St & Broadway,651,Subscriber,1
278606,1 Ave & E 16 St,,252,Subscriber,1
321847,8 Ave & W 31 St N,W 33 St & 7 Ave,711,Subscriber,1
55408,Clinton St & Joralemon St,John St & William St,477,Subscriber,2
545186,Broadway & E 14 St,DeKalb Ave & Hudson Ave,398,Subscriber,1
1854,Bank St & Washington St,W 39 St & 9 Ave,1233,Subscriber,1
21562,W 49 St & 8 Ave,Broadway & W 58 St,493,Subscriber,2
272049,Henry St & Atlantic Ave,Columbia Heights & Cranberry St,700,Subscriber,1
182463,Franklin St & W Broadway,W 49 St & 8 Ave,855,Subscriber,1
506243,University Pl & E 14 St,Broadway & W 53 St,731,Subscriber,2
350743,W 49 St & 8 Ave,Broadway & E 22 St,804,Subscriber,1
15594,E 58 St & 3 Ave,2 Ave & E 58 St,165,Subscriber,1
329999,Watts St & Greenwich St,Cleveland Pl & Spring St,428,Subscriber,2
153356,Sullivan St & Washington Sq,Mercer St & Spring St,454,Subscriber,2
523889,Suffolk St & Stanton St,W 38 St & 8 Ave,1770,Subscriber,2
53992,9 Ave & W 14 St,W 21 St & 6 Ave,1035,Subscriber,2
347620,E 31 St & 3 Ave,2 Ave & E 58 St,1518,Subscriber,2
272895,E 25 St & 2 Ave,E 11 St & 2 Ave,363,Subscriber,1
357570,Broadway & Battery Pl,,327,Subscriber,1
435767,W 4 St & 7 Ave S,2 Ave & E 58 St,1369,Subscriber,1
501514,E 30 St & Park Ave S,W 21 St & 6 Ave,831,Subscriber,2
435956,Allen St & Stanton St,12 Ave & W 40 St,1551,Subscriber,1
303356,Warren St & Church St,Hanover Pl & Livingston St,986,Subscriber,1
539634,Fulton St & Washington Ave,Fulton St & Washington Ave,649,Subscriber,1
185140,Lafayette Ave & Classon Ave,Lafayette Ave & Fort Greene Pl,860,Subscriber,1
466739,Shevchenko Pl & E 7 St,Emerson Pl & Myrtle Ave,668,Subscriber,1
23474,W 54 St & 9 Ave,W 39 St & 9 Ave,618,Subscriber,2
492683,Fulton St & Broadway,1 Ave & E 18 St,697,Subscriber,1
319393,John St & William St,E 2 St & Avenue B,986,Subscriber,1
29953,W 43 St & 10 Ave,W 22 St & 10 Ave,1450,Subscriber,2
220387,Broadway & W 36 St,1 Ave & E 44 St,467,Subscriber,1
292635,Mott St & Prince St,Sullivan St & Washington Sq,630,Subscriber,1
526428,2 Ave & E 58 St,2 Ave & E 58 St,868,Subscriber,1
278443,W 18 St & 6 Ave,Pershing Square South,419,Subscriber,1
150981,Jay St & Tech Pl,11 Ave & W 59 St,476,Subscriber,2
28391,Spruce St & Nassau St,Johnson St & Gold St,801,Subscriber,1
488015,Broadway & E 14 St,W 31 St & 7 Ave,1858,Subscriber,1
231314,William St & Pine St,W 24 St & 7 Ave,1702,Subscriber,1
443862,W 53 St & 10 Ave,12 Ave & W 40 St,467,Subscriber,1
368392,Fulton St & Washington Ave,S 3 St & Bedford Ave,3246,Subscriber,1
62103,1 Ave & E 30 St,E 33 St & 2 Ave,130,Subscriber,1
454741,Lispenard St & Broadway,Barclay St & Church St,655,Subscriber,2
568766,Mercer St & Spring St,Murray St & West St,1193,Subscriber,2
114631,Greenwich St & W Houston St,Barrow St & Hudson St,147,Subscriber,1
148034,W 24 St & 7 Ave,1 Ave & E 16 St,724,Subscriber,1
529117,W 24 St & 7 Ave,Pershing Square South,1362,Subscriber,2
120841,W 49 St & 8 Ave,,340,Subscriber,1
219325,9 Ave & W 45 St,W 20 St & 7 Ave,681,Subscriber,1
168803,W 27 St & 7 Ave,Carmine St & 6 Ave,352,Subscriber,1
67035,E 2 St & Avenue B,Pearl St & Anchorage Pl,312,Subscriber,1
396258,Washington Pl & Broadway,1 Ave & E 16 St,980,Subscriber,1
234201,W 13 St & 6 Ave,E 17 St & Broadway,5411,Subscriber,2
451608,St Marks Pl & 2 Ave,W 54 St & 9 Ave,1620,Subscriber,2
531102,E 17 St & Broadway,E 51 St & 1 Ave,1383,Subscriber,1
402845,Washington Pl & Broadway,8 Ave & W 52 St,1529,Subscriber,1
121235,Franklin St & W Broadway,South St & Gouverneur Ln,1309,Subscriber,1
168661,E 20 St & 2 Ave,Lafayette St & Jersey St N,448,Subscriber,1
290481,1 Ave & E 44 St,E 15 St & Irving Pl,1925,Subscriber,1
478802,W 56 St & 10 Ave,Lexington Ave & E 29 St,673,Subscriber,1
482390,Broadway & Battery Pl,Liberty St & Broadway,1771,Subscriber,2
514134,E 43 St & Vanderbilt Ave,W 41 St & 8 Ave,379,Subscriber,1
343844,University Pl & E 14 St,W 16 St & The High Line,617,Subscriber,1
407995,W 49 St & 8 Ave,Lafayette Ave & Fort Greene Pl,1801,Subscriber,1
155661,Willoughby St & Fleet St,Adelphi St & Myrtle Ave,240,Subscriber,1
166476,Front St & Maiden Ln,E 55 St & Lexington Ave,1447,Subscriber,1
394389,Washington Pl & 6 Ave,W 27 St & 7 Ave,790,Subscriber,2
319167,5 Ave & E 29 St,11 Ave & W 27 St,1086,Subscriber,1
154332,Greenwich St & North Moore St,West St & Chambers St,183,Subscriber,1
296008,Barrow St & Hudson St,Franklin St & W Broadway,1143,Subscriber,1
335015,Spruce St & Nassau St,Greenwich St & W Houston St,646,Subscriber,1
472300,Lispenard St & Broadway,Greenwich St & North Moore St,172,Subscriber,1
214144,Barrow St & Hudson St,W 22 St & 8 Ave,535,Subscriber,1
79051,E 9 St & Avenue C,E 23 St & 1 Ave,1068,Subscriber,2
414980,Broadway & W 29 St,Lexington Ave & E 24 St,470,Subscriber,2
515283,Franklin St & W Broadway,Watts St & Greenwich St,1210,Subscriber,1
222651,W 4 St & 7 Ave S,Howard St & Centre St,707,Subscriber,1
221343,Spruce St & Nassau St,Spruce St & Nassau St,576,Subscriber,2
495430,W 43 St & 10 Ave,E 55 St & 2 Ave,980,Subscriber,1
445311,Vesey Pl & River Terrace,Laight St & Hudson St,2722,Subscriber,2
186868,St Marks Pl & 2 Ave,Forsyth St & Canal St,673,Subscriber,2
571142,E 4 St & 2 Ave,Bialystoker Pl & Delancey St,608,Subscriber,1
226753,Rivington St & Chrystie St,W 17 St & 8 Ave,255,Subscriber,2
13758,Washington Pl & 6 Ave,W 20 St & 7 Ave,1239,Subscriber,1
248826,Carmine St & 6 Ave,Vesey Pl & River Terrace,1124,Subscriber,2
135597,Allen St & Rivington St,St Marks Pl & 2 Ave,248,Subscriber,1
516374,York St & Jay St,Clinton Ave & Myrtle Ave,614,Subscriber,1
387896,12 Ave & W 40 St,Broadway & W 58 St,1062,Subscriber,1
338902,W 56 St & 10 Ave,W 56 St & 6 Ave,2963,Subscriber,2
244769,Old Slip & Front St,John St & William St,227,Subscriber,1
327391,Front St & Gold St,Atlantic Ave & Furman St,1232,Subscriber,2
485836,W 20 St & 7 Ave,Broadway & W 32 St,490,Subscriber,1
179003,Greenwich Ave & Charles St,9 Ave & W 22 St,391,Subscriber,1
202822,St Marks Pl & 1 Ave,Christopher St & Greenwich St,2105,Subscriber,1
535364,W 16 St & The High Line,Bank St & Washington St,2164,Subscriber,1
445616,1 Ave & E 16 St,Central Park S & 6 Ave,1307,Subscriber,1
527255,9 Ave & W 22 St,Perry St & Bleecker St,691,Subscriber,2
405259,Vesey Pl & River Terrace,Greenwich St & North Moore St,300,Subscriber,1
461356,Front St & Maiden Ln,Madison St & Clinton St,792,Subscriber,2
35293,Railroad Ave & Kay Ave,E 30 St & Park Ave S,687,Subscriber,1
489394,Pearl St & Hanover Square,Division St & Bowery,653,Subscriber,2
34375,Broadway & W 58 St,9 Ave & W 16 St,1239,Subscriber,1
437188,E 25 St & 1 Ave,Forsyth St & Broome St,720,Subscriber,1
567509,E 13 St & Avenue A,8 Ave & W 52 St,493,Subscriber,2
473314,E 47 St & 2 Ave,Clark St & Henry St,393,Subscriber,1
144684,Pershing Square North,W 56 St & 6 Ave,1532,Subscriber,1
172446,E 15 St & Irving Pl,E 31 St & 3 Ave,402,Subscriber,1
385372,W 47 St & 10 Ave,Lafayette St & E 8 St,267,Subscriber,1
549874,6 Ave & W 33 St,Broadway & W 32 St,600,Subscriber,1
496538,Greenwich St & Warren St,Cliff St & Fulton St,370,Subscriber,1
378678,Sands St & Navy St,Clinton Ave & Flushing Ave,369,Subscriber,1
141037,Broadway & E 14 St,E 2 St & Avenue B,726,Subscriber,1
414133,Broadway & W 41 St,Centre St & Chambers St,424,Subscriber,1
485213,Great Jones St,University Pl & E 14 St,381,Subscriber,1
563624,6 Ave & Canal St,Washington Square E,510,Subscriber,1
496849,W 33 St & 7 Ave,E 51 St & Lexington Ave,699,Subscriber,1
441564,9 Ave & W 14 St,Market St & Cherry St,1383,Subscriber,1
177481,W 25 St & 6 Ave,W 56 St & 6 Ave,451,Subscriber,1
232133,Broadway & W 56 St,E 17 St & Broadway,1600,Subscriber,1
482831,Washington Square E,Old Slip & Front St,2111,Subscriber,2
525493,W 20 St & 11 Ave,W 20 St & 11 Ave,161,Subscriber,1
205076,W 13 St & 6 Ave,Carmine St & 6 Ave,263,Subscriber,1
555222,W 26 St & 10 Ave,W 53 St & 10 Ave,792,Subscriber,1
110255,E 6 St & Avenue B,Henry St & Grand St,1446,Subscriber,2
318016,Broadway & W 37 St,Broadway & W 49 St,348,Subscriber,2
240333,E 19 St & 3 Ave,W 33 St & 7 Ave,483,Subscriber,1
134616,E 20 St & FDR Drive,W 51 St & 6 Ave,1465,Subscriber,1
50658,Bus Slip & State St,W 51 St & 6 Ave,1266,Subscriber,2
241996,Clinton Ave & Myrtle Ave,Willoughby St & Fleet St,358,Subscriber,2
254005,1 Ave & E 18 St,Broadway & W 53 St,653,Subscriber,1
500125,Forsyth St & Canal St,W 11 St & 6 Ave,849,Subscriber,1
420909,W 53 St & 10 Ave,11 Ave & W 59 St,202,Subscriber,1
572246,Broadway & W 24 St,E 30 St & Park Ave S,328,Subscriber,2
248934,Fulton St & Rockwell Pl,W 37 St & 5 Ave,486,Subscriber,1
350759,E 55 St & Lexington Ave,E 55 St & Lexington Ave,111,Subscriber,1
142267,2 Ave & E 58 St,1 Ave & E 16 St,1442,Subscriber,2
408960,Cadman Plaza E & Red Cross Pl,Perry St & Bleecker St,810,Subscriber,1
535239,E 2 St & 2 Ave,1 Ave & E 16 St,401,Subscriber,1
282429,Barrow St & Hudson St,Lawrence St & Willoughby St,610,Subscriber,1
552995,E 11 St & 2 Ave,DeKalb Ave & Hudson Ave,663,Subscriber,1
279487,W 29 St & 9 Ave,W 56 St & 6 Ave,976,Subscriber,1
121297,W 33 St & 7 Ave,E 11 St & Broadway,834,Subscriber,2
507763,E 39 St & 2 Ave,St Marks Pl & 2 Ave,457,Subscriber,1
350510,Allen St & Rivington St,W 13 St & 6 Ave,4297,Subscriber,1
382125,W 42 St & 8 Ave,Stanton St & Chrystie St,1979,Subscriber,1
107173,9 Ave & W 18 St,Broadway & W 56 St,1003,Subscriber,1
366948,E 7 St & Avenue A,Suffolk St & Stanton St,457,Subscriber,2
537229,Washington Square E,Washington Pl & Broadway,400,Subscriber,1
286041,Vesey Pl & River Terrace,Centre St & Worth St,1014,Subscriber,2
241355,W 22 St & 8 Ave,W 51 St & 6 Ave,922,Subscriber,1
158913,E 52 St & 2 Ave,Mercer St & Spring St,1856,Subscriber,1
499312,E 12 St & 3 Ave,E 47 St & 2 Ave,1100,Subscriber,1
501529,Washington St & Gansevoort St,W 38 St & 8 Ave,867,Subscriber,1
339696,E 43 St & Vanderbilt Ave,W 37 St & 10 Ave,800,Subscriber,1
545985,West Thames St,Bank St & Hudson St,1301,Subscriber,1
488446,Lispenard St & Broadway,W 56 St & 10 Ave,899,Subscriber,1
480608,Allen St & Rivington St,Rivington St & Chrystie St,112,Subscriber,1
66330,W 14 St & The High Line,Grand St & Greene St,431,Subscriber,1
434731,Barrow St & Hudson St,W 49 St & 8 Ave,1280,Subscriber,1
38387,Front St & Washington St,Cadman Plaza W & Pierrepont St,525,Subscriber,2
523967,1 Ave & E 16 St,Canal St & Rutgers St,743,Subscriber,2
134753,West Thames St,E 12 St & 3 Ave,1404,Subscriber,1
72003,W 54 St & 9 Ave,W 51 St & 6 Ave,400,Subscriber,1
327819,Cadman Plaza West & Montague St,E 25 St & 2 Ave,303,Subscriber,1
159924,9 Ave & W 22 St,5 Ave & E 29 St,509,Subscriber,1
167502,E 53 St & Lexington Ave,E 52 St & 2 Ave,164,Subscriber,1
40786,E 16 St & 5 Ave,,228,Subscriber,1
139038,W 21 St & 6 Ave,6 Ave & W 33 St,290,Subscriber,1
36996,W 53 St & 10 Ave,11 Ave & W 59 St,185,Subscriber,1
257004,W 13 St & 7 Ave,Laight St & Hudson St,952,Subscriber,1
44792,W 39 St & 9 Ave,Dean St & 4 Ave,2776,Subscriber,1
33221,Washington St & Gansevoort St,Christopher St & Greenwich St,385,Subscriber,2
322144,E 39 St & 3 Ave,W 22 St & 10 Ave,1160,Subscriber,2
248595,E 32 St & Park Ave,Columbia St & Rivington St,299,Subscriber,1
420893,W 18 St & 6 Ave,9 Ave & W 22 St,282,Subscriber,2
45715,E 52 St & 2 Ave,Forsyth St & Canal St,1165,Subscriber,1
44179,W 13 St & 7 Ave,E 48 St & Madison Ave,798,Subscriber,1
307625,Macon St & Nostrand Ave,Willoughby St & Fleet St,1008,Subscriber,1
416389,Lexington Ave & E 24 St,E 45 St & 3 Ave,681,Subscriber,1
388373,Stanton St & Chrystie St,6 Ave & Canal St,644,Subscriber,2
159956,8 Ave & W 31 St N,Cadman Plaza W & Pierrepont St,3175,Subscriber,1
370005,St Marks Pl & 1 Ave,W 13 St & 5 Ave,403,Subscriber,1
234596,11 Ave & W 59 St,8 Ave & W 52 St,449,Subscriber,1
335754,W 26 St & 8 Ave,St Marks Pl & 1 Ave,990,Subscriber,1
440286,E 30 St & Park Ave S,W 25 St & 6 Ave,366,Subscriber,1
327311,Bayard St & Baxter St,Bayard St & Baxter St,89,Subscriber,1
147330,Jay St & Tech Pl,Lexington Ave & E 29 St,635,Subscriber,1
142533,W 51 St & 6 Ave,E 45 St & 3 Ave,556,Subscriber,2
463853,Franklin St & W Broadway,W 47 St & 10 Ave,1182,Subscriber,1
418855,E 5 St & Avenue C,W 52 St & 11 Ave,2109,Subscriber,1
110345,University Pl & E 14 St,E 39 St & 3 Ave,827,Subscriber,2
401258,William St & Pine St,Pike St & Monroe St,723,Subscriber,1
14428,LaGuardia Pl & W 3 St,W 49 St & 8 Ave,1832,Subscriber,1
141495,Fulton St & Broadway,William St & Pine St,267,Subscriber,1
545205,York St & Jay St,E 2 St & Avenue B,376,Subscriber,1
391532,Pershing Square South,W 21 St & 6 Ave,682,Subscriber,1
384826,Allen St & Stanton St,E 11 St & Broadway,543,Subscriber,1
52043,Sullivan St & Washington Sq,Lafayette St & E 8 St,202,Subscriber,1
469204,W 26 St & 8 Ave,Lexington Ave & E 29 St,495,Subscriber,1
180662,Washington St & Gansevoort St,W 52 St & 9 Ave,1196,Subscriber,1
382548,Allen St & Rivington St,1 Ave & E 44 St,2134,Subscriber,2
489936,E 17 St & Broadway,8 Ave & W 52 St,1182,Subscriber,2
424728,E 17 St & Broadway,W 20 St & 8 Ave,351,Subscriber,1
161661,Broadway & W 51 St,9 Ave & W 18 St,1063,Subscriber,1
406871,E 30 St & Park Ave S,W 24 St & 7 Ave,408,Subscriber,1
130730,E 20 St & Park Ave,St Marks Pl & 2 Ave,393,Subscriber,1
234690,York St & Jay St,Suffolk St & Stanton St,936,Subscriber,2
547321,W 20 St & 7 Ave,E 27 St & 1 Ave,999,Subscriber,1
302672,Franklin St & W Broadway,W 17 St & 8 Ave,272,Subscriber,1
9160,2 Ave & E 58 St,E 2 St & 2 Ave,1409,Subscriber,1
486490,9 Ave & W 16 St,,380,Subscriber,1
555857,Johnson St & Gold St,Centre St & Chambers St,1202,Subscriber,2
121758,9 Ave & W 18 St,Franklin St & W Broadway,731,Subscriber,1
481554,W 43 St & 10 Ave,W 43 St & 10 Ave,7103,Subscriber,2
280904,Henry St & Poplar St,W 41 St & 8 Ave,1189,Subscriber,1
