,start station name,end station name,tripduration,usertype,gender
333342,Hudson St & Reade St,W 33 St & 7 Ave,186,Subscriber,2
3490,Bayard St & Baxter St,Concord St & Bridge St,961,Subscriber,1
443087,Broadway & W 60 St,E 48 St & Madison Ave,606,Subscriber,1
462033,Cadman Plaza West & Montague St,E 20 St & FDR Drive,405,Subscriber,2
477218,W 31 St & 7 Ave,Allen St & Rivington St,435,Subscriber,2
71395,Centre St & Worth St,Centre St & Chambers St,345,Subscriber,1
458924,W 56 St & 6 Ave,NYCBS Depot - SSP,1482,Subscriber,1
154345,8 Ave & W 31 St N,E 10 St & 5 Ave,1526,Subscriber,1
178487,1 Ave & E 18 St,W 47 St & 10 Ave,724,Subscriber,1
356981,E 31 St & 3 Ave,9 Ave & W 22 St,874,Subscriber,1
327936,E 17 St & Broadway,Great Jones St,582,Subscriber,1
282106,Fulton St & Clermont Ave,York St & Jay St,1059,Subscriber,2
230726,E 33 St & 2 Ave,E 51 St & 1 Ave,598,Subscriber,1
495227,Greenwich St & W Houston St,Broadway & W 36 St,433,Subscriber,1
121321,Barrow St & Hudson St,Broadway & W 56 St,1712,Subscriber,2
568594,E 10 St & 5 Ave,Suffolk St & Stanton St,1108,Subscriber,1
53475,Broadway & W 24 St,W 45 St & 6 Ave (1),706,Subscriber,1
64814,DeKalb Ave & Vanderbilt Ave,W 20 St & 8 Ave,2153,Subscriber,1
504195,E 17 St & Broadway,E 17 St & Broadway,74,Subscriber,1
299308,E 9 St & Avenue C,Clinton St & Grand St,656,Subscriber,2
167295,Lawrence St & Willoughby St,South End Ave & Liberty St,1587,Subscriber,1
306337,St James Pl & Pearl St,Gallatin Pl & Livingston St,443,Subscriber,1
200686,E 25 St & 2 Ave,Peck Slip & Front St,2863,Subscriber,2
490105,Watts St & Greenwich St,E 30 St & Park Ave S,1233,Subscriber,1
359387,Broadway & W 36 St,Broadway & W 36 St,84,Subscriber,1
498372,E 27 St & 1 Ave,Broadway & W 41 St,1029,Subscriber,1
391372,E 20 St & FDR Drive,Pershing Square South,1108,Subscriber,2
430748,E 39 St & 3 Ave,E 40 St & 5 Ave,411,Subscriber,1
60501,W 56 St & 10 Ave,W 11 St & 6 Ave,526,Subscriber,1
481034,W 11 St & 6 Ave,Hicks St & Montague St,908,Subscriber,1
480415,E 12 St & 3 Ave,Washington Pl & Broadway,362,Subscriber,2
64638,St Marks Pl & 2 Ave,E 48 St & Madison Ave,1214,Subscriber,1
49295,DeKalb Ave & Hudson Ave,E 53 St & Madison Ave,1148,Subscriber,1
576644,Dean St & 4 Ave,Dean St & 4 Ave,343,Subscriber,1
845,W 27 St & 7 Ave,Cherry St,653,Subscriber,1
515677,MacDougal St & Washington Sq,11 Ave & W 41 St,523,Subscriber,2
393480,8 Ave & W 31 St N,W 13 St & 6 Ave,881,Subscriber,1
138128,West St & Chambers St,W 29 St & 9 Ave,1292,Subscriber,1
194535,E 39 St & 2 Ave,E 39 St & 2 Ave,1403,Subscriber,1
436580,Jay St & Tech Pl,E 56 St & 3 Ave,1273,Subscriber,1
158144,8 Ave & W 31 St N,E 47 St & Park Ave,801,Subscriber,1
275774,Front St & Maiden Ln,8 Ave & W 31 St N,1284,Subscriber,1
229964,Broadway & W 32 St,9 Ave & W 14 St,681,Subscriber,1
253261,2 Ave & E 58 St,E 39 St & 2 Ave,312,Subscriber,1
28742,E 23 St & 1 Ave,W 16 St & The High Line,809,Subscriber,1
409755,W 39 St & 9 Ave,E 15 St & Irving Pl,1191,Subscriber,2
424760,W 20 St & 8 Ave,9 Ave & W 18 St,266,Subscriber,1
445337,Emerson Pl & Myrtle Ave,Fulton St & Rockwell Pl,475,Subscriber,1
343678,E 4 St & 2 Ave,St Marks Pl & 2 Ave,462,Subscriber,1
316422,Washington Pl & 6 Ave,Johnson St & Gold St,1629,Subscriber,1
124814,Franklin St & W Broadway,Fulton St & Broadway,277,Subscriber,1
158295,Broadway & W 56 St,E 47 St & Park Ave,639,Subscriber,1
495150,Bank St & Hudson St,Lexington Ave & E 24 St,898,Subscriber,1
533079,Grand Army Plaza & Central Park S,E 24 St & Park Ave S,1055,Subscriber,2
411628,Laight St & Hudson St,Duane St & Greenwich St,195,Subscriber,1
517889,E 19 St & 3 Ave,Pershing Square South,1134,Subscriber,2
464649,W 26 St & 8 Ave,11 Ave & W 41 St,430,Subscriber,1
445952,W 54 St & 9 Ave,W 49 St & 8 Ave,2402,Subscriber,2
435941,W 26 St & 10 Ave,Washington Square E,2084,Subscriber,1
412963,W 14 St & The High Line,12 Ave & W 40 St,1348,Subscriber,2
526760,Bank St & Hudson St,W 22 St & 10 Ave,469,Subscriber,1
269330,Broadway & W 24 St,W 38 St & 8 Ave,941,Subscriber,1
32469,E 9 St & Avenue C,Broadway & W 58 St,2220,Subscriber,2
440059,Jay St & Tech Pl,E 5 St & Avenue C,1560,Subscriber,1
444189,St Marks Pl & 2 Ave,E 17 St & Broadway,704,Subscriber,1
181304,W 22 St & 8 Ave,Perry St & Bleecker St,714,Subscriber,1
142057,Broadway & W 49 St,W 52 St & 5 Ave,432,Subscriber,1
515424,Bus Slip & State St,W 54 St & 9 Ave,2572,Subscriber,2
72561,Emerson Pl & Myrtle Ave,Monroe St & Bedford Ave,674,Subscriber,2
545632,W 20 St & 11 Ave,W 20 St & 11 Ave,326,Subscriber,1
415851,Ashland Pl & Hanson Pl,Barclay St & Church St,1360,Subscriber,1
446299,W 13 St & 6 Ave,W 51 St & 6 Ave,808,Subscriber,1
497428,W 4 St & 7 Ave S,West St & Chambers St,739,Subscriber,1
185826,E 24 St & Park Ave S,Broadway & W 24 St,136,Subscriber,1
497986,W 56 St & 6 Ave,E 11 St & Broadway,344,Subscriber,1
506350,Broadway & E 22 St,Howard St & Centre St,1766,Subscriber,1
300669,9 Ave & W 45 St,Broadway & W 58 St,428,Subscriber,1
552511,Hicks St & Montague St,,520,Subscriber,1
31459,E 9 St & Avenue C,E 9 St & Avenue C,909,Subscriber,1
90782,8 Ave & W 33 St,W 41 St & 8 Ave,1156,Subscriber,1
283440,Central Park S & 6 Ave,,618,Subscriber,1
540253,W 26 St & 10 Ave,E 15 St & 3 Ave,897,Subscriber,1
487642,Carmine St & 6 Ave,5 Ave & E 29 St,826,Subscriber,1
548016,MacDougal St & Prince St,MacDougal St & Prince St,462,Subscriber,1
161587,Barclay St & Church St,Bus Slip & State St,647,Subscriber,1
81973,Washington Ave & Park Ave,Adelphi St & Myrtle Ave,234,Subscriber,1
364446,Maiden Ln & Pearl St,Fulton St & William St,135,Subscriber,1
312274,Mercer St & Bleecker St S,St Marks Pl & 1 Ave,315,Subscriber,1
432580,E 6 St & Avenue B,DeKalb Ave & Hudson Ave,457,Subscriber,1
563445,Clinton St & Joralemon St,Fulton St & William St,903,Subscriber,1
474400,Pershing Square South,E 24 St & Park Ave S,491,Subscriber,1
58196,Allen St & Rivington St,Fulton St & William St,963,Subscriber,1
502113,W 56 St & 6 Ave,E 13 St & Avenue A,965,Subscriber,1
3601,E 11 St & Broadway,W 59 St & 10 Ave,2090,Subscriber,1
372679,Washington Square E,,566,Subscriber,1
105243,Washington Pl & 6 Ave,Bank St & Washington St,786,Subscriber,1
274374,E 2 St & Avenue C,Broadway & W 32 St,258,Subscriber,2
10914,E 39 St & 2 Ave,MacDougal St & Washington Sq,1178,Subscriber,1
531770,W 15 St & 7 Ave,9 Ave & W 14 St,283,Subscriber,1
394558,Howard St & Centre St,W 38 St & 8 Ave,646,Subscriber,1
242760,W 39 St & 9 Ave,E 39 St & 2 Ave,759,Subscriber,1
394294,E 25 St & 1 Ave,W 45 St & 6 Ave (1),2359,Subscriber,1
515706,West Thames St,W 49 St & 8 Ave,1095,Subscriber,1
239407,W 13 St & 7 Ave,Franklin St & W Broadway,473,Subscriber,1
251286,E 43 St & Vanderbilt Ave,W 54 St & 9 Ave,690,Subscriber,2
136899,E 19 St & 3 Ave,York St & Jay St,358,Subscriber,1
6902,W 42 St & 8 Ave,E 55 St & Lexington Ave,865,Subscriber,1
3333,Pike St & E Broadway,Maiden Ln & Pearl St,101,Subscriber,1
473825,8 Ave & W 33 St,E 58 St & 3 Ave,924,Subscriber,1
575691,Howard St & Centre St,Fulton St & Broadway,731,Subscriber,1
73679,Franklin St & W Broadway,W 49 St & 8 Ave,1003,Subscriber,1
226708,Greenwich St & W Houston St,E 9 St & Avenue C,788,Subscriber,1
57207,Perry St & Bleecker St,South End Ave & Liberty St,325,Subscriber,1
57716,Laight St & Hudson St,E 55 St & 2 Ave,771,Subscriber,1
335815,Lafayette St & E 8 St,W 13 St & 7 Ave,672,Subscriber,1
434006,9 Ave & W 16 St,Mercer St & Bleecker St S,559,Subscriber,1
190560,Franklin St & W Broadway,Cadman Plaza West & Montague St,509,Subscriber,1
323907,W Broadway & Spring St,West Thames St,1297,Subscriber,1
132238,Little West St & 1 Pl,E 4 St & 2 Ave,407,Subscriber,1
477138,W 13 St & 5 Ave,Cleveland Pl & Spring St,532,Subscriber,1
354339,W 37 St & 5 Ave,2 Ave & E 31 St,585,Subscriber,1
455576,E 19 St & 3 Ave,Henry St & Poplar St,1958,Subscriber,1
470125,S 5 Pl & S 5 St,S 5 Pl & S 5 St,1306,Subscriber,1
6547,Clinton St & Joralemon St,State St & Smith St,485,Subscriber,2
152584,E 20 St & 2 Ave,E 45 St & 3 Ave,921,Subscriber,1
384722,Greenwich Ave & Charles St,11 Ave & W 41 St,1642,Subscriber,1
171403,E 10 St & 5 Ave,Hicks St & Montague St,552,Subscriber,1
249073,Lexington Ave & E 24 St,,2223,Subscriber,2
184104,Bond St & Schermerhorn St,Clermont Ave & Lafayette Ave,667,Subscriber,2
308982,8 Ave & W 31 St N,E 31 St & 3 Ave,376,Subscriber,1
297365,Great Jones St,W Broadway & Spring St,652,Subscriber,1
162580,W 37 St & 5 Ave,5 Ave & E 29 St,258,Subscriber,1
100554,Central Park S & 6 Ave,Broadway & W 58 St,3123,Subscriber,1
230094,W 39 St & 9 Ave,W 49 St & 8 Ave,809,Subscriber,2
66431,W 47 St & 10 Ave,,1337,Subscriber,2
212285,W 56 St & 10 Ave,Barclay St & Church St,1901,Subscriber,1
465569,Columbia Heights & Cranberry St,Front St & Washington St,1121,Subscriber,2
247384,Sullivan St & Washington Sq,Lexington Ave & E 24 St,829,Subscriber,1
29319,1 Ave & E 44 St,Broadway & W 32 St,33467,Subscriber,1
148498,NYCBS Depot - DEL,W 41 St & 8 Ave,629,Subscriber,1
357318,W 22 St & 8 Ave,W 22 St & 10 Ave,126,Subscriber,1
280804,Broadway & E 22 St,8 Ave & W 33 St,556,Subscriber,1
258744,MacDougal St & Washington Sq,E 11 St & Broadway,1277,Subscriber,1
129113,Lispenard St & Broadway,Carmine St & 6 Ave,715,Subscriber,2
131281,Adelphi St & Myrtle Ave,Atlantic Ave & Fort Greene Pl,453,Subscriber,1
121507,E 10 St & 5 Ave,Bus Slip & State St,1529,Subscriber,1
249232,Bayard St & Baxter St,,1892,Subscriber,2
301644,Howard St & Centre St,Clinton St & Tillary St,2466,Subscriber,1
428513,Franklin St & W Broadway,Hudson St & Reade St,120,Subscriber,1
437347,W 13 St & 6 Ave,E 19 St & 3 Ave,689,Subscriber,1
403376,2 Ave & E 58 St,E 47 St & 2 Ave,376,Subscriber,1
551012,Mercer St & Bleecker St S,Cleveland Pl & Spring St,943,Subscriber,2
576041,Hicks St & Montague St,2 Ave & E 31 St,962,Subscriber,1
458872,W 13 St & 6 Ave,E 9 St & Avenue C,689,Subscriber,1
540562,Suffolk St & Stanton St,Old Slip & Front St,2381,Subscriber,2
307736,W 13 St & 6 Ave,9 Ave & W 14 St,435,Subscriber,2
441631,3969.TEMP (Bike The Branches - Central Branch),E 2 St & 2 Ave,414,Subscriber,1
158550,W 29 St & 9 Ave,Broadway & W 53 St,471,Subscriber,1
489783,9 Ave & W 22 St,Greenwich Ave & 8 Ave,422,Subscriber,1
510053,Centre St & Chambers St,Broadway & E 14 St,190,Subscriber,1
509581,Clark St & Henry St,Broadway & W 56 St,778,Subscriber,1
5344,Cadman Plaza West & Montague St,DeKalb Ave & Hudson Ave,1579,Subscriber,1
574461,Leonard St & Church St,E 23 St & 1 Ave,1247,Subscriber,1
73339,University Pl & E 14 St,W 33 St & 7 Ave,433,Subscriber,1
12457,Pershing Square North,West St & Chambers St,491,Subscriber,1
237611,W 41 St & 8 Ave,Bayard St & Baxter St,1371,Subscriber,2
57291,E 39 St & 3 Ave,Broadway & W 41 St,704,Subscriber,1
302376,MacDougal St & Prince St,E 5 St & Avenue C,1341,Subscriber,2
466571,E 27 St & 1 Ave,E 7 St & Avenue A,736,Subscriber,1
254866,W 27 St & 7 Ave,E 23 St & 1 Ave,645,Subscriber,1
183525,W 56 St & 10 Ave,St Marks Pl & 2 Ave,1617,Subscriber,1
367738,St Marks Pl & 1 Ave,E 43 St & Vanderbilt Ave,445,Subscriber,2
287509,Suffolk St & Stanton St,E 58 St & 3 Ave,1375,Subscriber,1
343883,W 4 St & 7 Ave S,E 31 St & 3 Ave,88,Subscriber,1
231857,E 39 St & 3 Ave,FDR Drive & E 35 St,396,Subscriber,2
124057,Broadway & W 53 St,W 29 St & 9 Ave,1005,Subscriber,1
134449,Bond St & Schermerhorn St,Broadway & Battery Pl,2155,Subscriber,2
253134,MacDougal St & Washington Sq,Rivington St & Chrystie St,749,Subscriber,2
536297,South St & Gouverneur Ln,E 33 St & 2 Ave,1673,Subscriber,1
148929,Broadway & W 41 St,E 11 St & 1 Ave,1805,Subscriber,1
302903,1 Ave & E 18 St,E 7 St & Avenue A,104,Subscriber,2
497028,W 43 St & 10 Ave,University Pl & E 14 St,981,Subscriber,1
405444,Carmine St & 6 Ave,Broadway & W 38 St,1017,Subscriber,1
238111,W 11 St & 6 Ave,W 11 St & 6 Ave,758,Subscriber,1
149439,Bus Slip & State St,W 54 St & 9 Ave,2290,Subscriber,1
192452,W 34 St & 11 Ave,Stanton St & Chrystie St,1739,Subscriber,1
407172,E 53 St & Lexington Ave,Wythe Ave & Metropolitan Ave,1402,Subscriber,1
304861,W 31 St & 7 Ave,W Broadway & Spring St,176,Subscriber,1
514850,Lafayette St & Jersey St N,Mercer St & Spring St,467,Subscriber,1
506497,W 33 St & 7 Ave,University Pl & E 14 St,2316,Subscriber,1
501463,W 13 St & 6 Ave,9 Ave & W 45 St,1263,Subscriber,1
416581,E 58 St & 3 Ave,Broad St & Bridge St,379,Subscriber,1
275275,E 31 St & 3 Ave,Hicks St & Montague St,967,Subscriber,1
316019,MacDougal St & Washington Sq,W 39 St & 9 Ave,1194,Subscriber,1
159956,8 Ave & W 31 St N,Cadman Plaza W & Pierrepont St,3175,Subscriber,1
373999,W 53 St & 10 Ave,Macon St & Nostrand Ave,249,Subscriber,2
458070,Franklin St & W Broadway,E 7 St & Avenue A,1088,Subscriber,1
134264,E 23 St & 1 Ave,1 Ave & E 16 St,513,Subscriber,1
472448,W 20 St & 11 Ave,Lawrence St & Willoughby St,402,Subscriber,1
142877,W 39 St & 9 Ave,W 46 St & 11 Ave,489,Subscriber,1
378255,E 7 St & Avenue A,1 Ave & E 30 St,446,Subscriber,2
424090,Sullivan St & Washington Sq,Pershing Square North,378,Subscriber,1
237368,E 13 St & Avenue A,Broadway & E 14 St,414,Subscriber,2
124885,Great Jones St,Carmine St & 6 Ave,443,Subscriber,1
280885,W 11 St & 6 Ave,E 19 St & 3 Ave,9529,Subscriber,1
455131,W 43 St & 10 Ave,W 41 St & 8 Ave,3425,Subscriber,2
467432,Broadway & Battery Pl,South St & Whitehall St,1088,Subscriber,1
338330,Madison St & Clinton St,E 24 St & Park Ave S,1808,Subscriber,1
251092,Suffolk St & Stanton St,Lawrence St & Willoughby St,411,Subscriber,1
531102,E 17 St & Broadway,E 51 St & 1 Ave,1383,Subscriber,1
280101,E 20 St & 2 Ave,E 25 St & 2 Ave,1057,Subscriber,2
497120,Rivington St & Chrystie St,E 40 St & 5 Ave,572,Subscriber,1
445976,Greenwich Ave & 8 Ave,W 37 St & 10 Ave,767,Subscriber,2
493741,Centre St & Chambers St,Ashland Pl & Hanson Pl,1691,Subscriber,1
527762,Washington Park,Clinton Ave & Flushing Ave,539,Subscriber,2
495942,E 51 St & 1 Ave,W 59 St & 10 Ave,973,Subscriber,2
388581,St Marks Pl & 2 Ave,W 37 St & 5 Ave,1143,Subscriber,1
209619,State St & Smith St,MacDougal St & Prince St,1637,Subscriber,1
170611,E 58 St & 3 Ave,E 19 St & 3 Ave,952,Subscriber,2
462317,Lafayette St & E 8 St,Christopher St & Greenwich St,615,Subscriber,1
134388,2 Ave & E 58 St,W 13 St & 7 Ave,1610,Subscriber,1
511911,Pershing Square North,Stanton St & Chrystie St,1268,Subscriber,1
189817,Lafayette St & E 8 St,E 20 St & 2 Ave,535,Subscriber,1
448843,W 38 St & 8 Ave,,712,Subscriber,1
515889,E 17 St & Broadway,Broadway & E 22 St,398,Subscriber,2
507480,Pike St & E Broadway,Allen St & Stanton St,308,Subscriber,1
446644,Mercer St & Spring St,Greenwich St & W Houston St,321,Subscriber,1
250720,9 Ave & W 18 St,Broadway & E 14 St,1096,Subscriber,1
327329,W 13 St & 7 Ave,University Pl & E 14 St,709,Subscriber,2
173821,E 53 St & Lexington Ave,E 52 St & 2 Ave,241,Subscriber,1
206070,Mercer St & Bleecker St S,W 20 St & 11 Ave,756,Subscriber,1
487469,E 11 St & 2 Ave,E 13 St & Avenue A,636,Subscriber,1
151416,W 44 St & 5 Ave,Broadway & E 14 St,1170,Subscriber,1
535254,St James Pl & Oliver St,Cherry St,816,Subscriber,2
324852,Mercer St & Bleecker St S,E 13 St & Avenue A,2136,Subscriber,1
310992,W 27 St & 7 Ave,Franklin St & W Broadway,343,Subscriber,1
140405,1 Ave & E 18 St,9 Ave & W 22 St,2084,Subscriber,1
477107,W 34 St & 11 Ave,E 39 St & 2 Ave,1429,Subscriber,2
427566,E 10 St & 5 Ave,Warren St & Church St,1548,Subscriber,1
427345,Broad St & Bridge St,Ashland Pl & Hanson Pl,2283,Subscriber,1
302813,Lafayette Ave & Classon Ave,Willoughby Ave & Hall St,346,Subscriber,2
260182,E 6 St & Avenue B,E 47 St & 1 Ave,309,Subscriber,1
49503,Pershing Square South,Franklin St & W Broadway,2047,Subscriber,2
228754,South End Ave & Liberty St,E 39 St & 2 Ave,618,Subscriber,1
516698,W 46 St & 11 Ave,E 27 St & 1 Ave,653,Subscriber,1
320312,W 4 St & 7 Ave S,11 Ave & W 59 St,1128,Subscriber,1
378442,Cleveland Pl & Spring St,E 2 St & Avenue C,647,Subscriber,1
153707,E 23 St & 1 Ave,MacDougal St & Prince St,729,Subscriber,1
516027,E 33 St & 2 Ave,FDR Drive & E 35 St,190,Subscriber,1
564922,Broadway & W 51 St,9 Ave & W 16 St,1360,Subscriber,1
535272,W 43 St & 10 Ave,W 56 St & 10 Ave,455,Subscriber,2
516928,Broadway & W 60 St,Broadway & E 22 St,1443,Subscriber,1
467792,W 52 St & 11 Ave,Allen St & Hester St,1351,Subscriber,1
29450,Stanton St & Chrystie St,Metropolitan Ave & Bedford Ave,874,Subscriber,1
230141,1 Ave & E 16 St,E 11 St & Broadway,526,Subscriber,2
123740,W 56 St & 6 Ave,Central Park S & 6 Ave,15046,Subscriber,1
254290,Broadway & W 58 St,E 53 St & Lexington Ave,557,Subscriber,1
392386,West St & Chambers St,MacDougal St & Washington Sq,1067,Subscriber,1
73976,E 53 St & Madison Ave,Greenwich St & Warren St,2277,Subscriber,1
391944,W 21 St & 6 Ave,E 4 St & 2 Ave,865,Subscriber,1
514537,W 41 St & 8 Ave,Greenwich St & North Moore St,1794,Subscriber,1
490912,Greenwich St & North Moore St,Hudson St & Reade St,143,Subscriber,1
342050,W 13 St & 6 Ave,W 16 St & The High Line,636,Subscriber,1
533189,E 4 St & 2 Ave,E 6 St & Avenue D,417,Subscriber,1
108997,5 Ave & E 29 St,5 Ave & E 29 St,166,Subscriber,2
142447,E 23 St & 1 Ave,Broadway & E 14 St,519,Subscriber,1
15780,9 Ave & W 14 St,MacDougal St & Washington Sq,540,Subscriber,1
358449,9 Ave & W 14 St,8 Ave & W 31 St N,625,Subscriber,1
472911,W 37 St & 10 Ave,E 53 St & Madison Ave,850,Subscriber,1
200030,W 13 St & 7 Ave,9 Ave & W 14 St,2141,Subscriber,1
393964,Lawrence St & Willoughby St,MacDougal St & Prince St,265,Subscriber,1
226548,Clinton St & Tillary St,Henry St & Atlantic Ave,283,Subscriber,2
547593,E 11 St & 2 Ave,Catherine St & Monroe St,1736,Subscriber,2
339442,11 Ave & W 59 St,Broadway & W 51 St,807,Subscriber,1
386098,10 Ave & W 28 St,Forsyth St & Canal St,351,Subscriber,1
252207,Gallatin Pl & Livingston St,E 56 St & Madison Ave,203,Subscriber,1
385815,Mott St & Prince St,6 Ave & Broome St,363,Subscriber,1
476772,9 Ave & W 18 St,W 45 St & 6 Ave (1),968,Subscriber,1
274993,University Pl & E 14 St,E 25 St & 2 Ave,696,Subscriber,1
203687,West St & Chambers St,MacDougal St & Washington Sq,908,Subscriber,1
396579,Railroad Ave & Kay Ave,Sands St & Navy St,333,Subscriber,1
512334,E 23 St & 1 Ave,E 43 St & Vanderbilt Ave,887,Subscriber,1
254426,9 Ave & W 45 St,W 52 St & 5 Ave,329,Subscriber,1
154931,11 Ave & W 27 St,W 11 St & 6 Ave,818,Subscriber,2
211459,Mott St & Prince St,Allen St & Hester St,361,Subscriber,1
82214,W 47 St & 10 Ave,W 51 St & 6 Ave,431,Subscriber,1
36335,Old Slip & Front St,Pearl St & Hanover Square,254,Subscriber,1
531159,Cadman Plaza W & Pierrepont St,W 20 St & 11 Ave,1050,Subscriber,1
6097,Allen St & Hester St,Clinton St & Grand St,284,Subscriber,2
166882,Franklin St & W Broadway,9 Ave & W 16 St,331,Subscriber,2
321274,9 Ave & W 16 St,W 4 St & 7 Ave S,363,Subscriber,1
410129,E 40 St & 5 Ave,Lexington Ave & E 29 St,455,Subscriber,1
455715,9 Ave & W 16 St,W 39 St & 9 Ave,573,Subscriber,1
482034,Cadman Plaza West & Montague St,E 45 St & 3 Ave,588,Subscriber,1
526417,W 42 St & 8 Ave,Broadway & W 58 St,448,Subscriber,1
572053,Broadway & E 22 St,11 Ave & W 27 St,433,Subscriber,2
178356,E 11 St & Broadway,W 11 St & 6 Ave,172,Subscriber,1
314905,E 10 St & 5 Ave,Washington Square E,129,Subscriber,1
277927,E 7 St & Avenue A,Shevchenko Pl & E 7 St,2088,Subscriber,1
488952,Pershing Square North,E 39 St & 3 Ave,2578,Subscriber,1
220247,Central Park S & 6 Ave,W 52 St & 11 Ave,549,Subscriber,1
220771,John St & William St,,742,Subscriber,1
510967,E 15 St & Irving Pl,W 53 St & 10 Ave,997,Subscriber,1
278348,St Marks Pl & 2 Ave,Duane St & Greenwich St,1453,Subscriber,1
281681,11 Ave & W 41 St,5 Ave & E 29 St,996,Subscriber,2
568444,9 Ave & W 14 St,Greenwich St & W Houston St,713,Subscriber,1
351150,Johnson St & Gold St,Duffield St & Willoughby St,150,Subscriber,1
334615,Front St & Gold St,Front St & Washington St,2569,Subscriber,1
326500,E 13 St & Avenue A,W 20 St & 11 Ave,603,Subscriber,1
555845,FDR Drive & E 35 St,Broad St & Bridge St,1452,Subscriber,1
252152,Centre St & Worth St,Liberty St & Broadway,733,Subscriber,2
394556,Lexington Ave & E 29 St,E 25 St & 1 Ave,381,Subscriber,2
561703,W 21 St & 6 Ave,W 13 St & 7 Ave,246,Subscriber,1
295252,South St & Whitehall St,Central Park S & 6 Ave,1261,Subscriber,1
6986,W 20 St & 11 Ave,,570,Subscriber,1
124831,University Pl & E 14 St,Pearl St & Hanover Square,319,Subscriber,1
337783,Centre St & Chambers St,W 34 St & 11 Ave,1697,Subscriber,2
175332,Allen St & Rivington St,Canal St & Rutgers St,555,Subscriber,1
412467,St Marks Pl & 2 Ave,E 51 St & 1 Ave,182,Subscriber,1
501370,Broadway & W 38 St,Washington Pl & Broadway,531,Subscriber,1
42279,1 Ave & E 44 St,FDR Drive & E 35 St,314,Subscriber,1
437660,Broadway & E 14 St,S 5 Pl & S 5 St,1391,Subscriber,1
525747,Avenue D & E 8 St,Fulton St & William St,1726,Subscriber,1
279999,E 14 St & Avenue B,St James Pl & Oliver St,1335,Subscriber,1
162997,W 34 St & 11 Ave,Great Jones St,1204,Subscriber,2
234817,W Broadway & Spring St,Washington St & Gansevoort St,1874,Subscriber,1
252499,E 52 St & 2 Ave,Carmine St & 6 Ave,952,Subscriber,1
405808,2 Ave & E 31 St,Hicks St & Montague St,763,Subscriber,1
72330,Franklin St & W Broadway,6 Ave & Broome St,406,Subscriber,2
503921,Pershing Square South,E 40 St & 5 Ave,1328,Subscriber,1
115175,Washington Pl & Broadway,Bank St & Washington St,957,Subscriber,1
256200,DeKalb Ave & S Portland Ave,Broadway & Battery Pl,1271,Subscriber,2
28684,Front St & Maiden Ln,E 15 St & Irving Pl,1565,Subscriber,2
226178,Broadway & W 58 St,Broadway & W 51 St,222,Subscriber,1
557923,DeKalb Ave & Hudson Ave,W 14 St & The High Line,1013,Subscriber,1
560541,W 43 St & 10 Ave,W 59 St & 10 Ave,676,Subscriber,1
440522,Grand St & Havemeyer St,Emerson Pl & Myrtle Ave,1403,Subscriber,1
355168,9 Ave & W 22 St,Clinton St & Grand St,911,Subscriber,1
